,EquipGrp,Grade,GradeT,DisplayStat,StatT,Chance,Duration,MinLvl,MaxLvl,StatValue
388,Hat,Legendary,Prime,MaxMP,Flat,1.0,0,41,50,125
389,Hat,Legendary,Prime,MaxMP,Flat,1.0,0,51,60,150
390,Hat,Legendary,Prime,MaxMP,Flat,1.0,0,61,70,175
391,Hat,Legendary,Prime,MaxMP,Flat,1.0,0,71,80,200
392,Hat,Legendary,Prime,MaxMP,Flat,1.0,0,81,90,225
393,Hat,Legendary,Prime,MaxMP,Flat,1.0,0,91,100,250
394,Hat,Legendary,Prime,MaxMP,Flat,1.0,0,101,110,275
395,Hat,Legendary,Prime,MaxMP,Flat,1.0,0,111,300,300
396,Hat,Legendary,Prime,STR%,Perc,1.0,0,0,20,3%
397,Hat,Legendary,Prime,STR%,Perc,1.0,0,21,50,4%
398,Hat,Legendary,Prime,STR%,Perc,1.0,0,51,90,5%
399,Hat,Legendary,Prime,STR%,Perc,1.0,0,91,300,7%
400,Hat,Legendary,Prime,DEX%,Perc,1.0,0,0,20,3%
401,Hat,Legendary,Prime,DEX%,Perc,1.0,0,21,50,4%
402,Hat,Legendary,Prime,DEX%,Perc,1.0,0,51,90,5%
403,Hat,Legendary,Prime,DEX%,Perc,1.0,0,91,300,7%
404,Hat,Legendary,Prime,INT%,Perc,1.0,0,0,20,3%
405,Hat,Legendary,Prime,INT%,Perc,1.0,0,21,50,4%
406,Hat,Legendary,Prime,INT%,Perc,1.0,0,51,90,5%
407,Hat,Legendary,Prime,INT%,Perc,1.0,0,91,300,7%
408,Hat,Legendary,Prime,LUK%,Perc,1.0,0,0,20,3%
409,Hat,Legendary,Prime,LUK%,Perc,1.0,0,21,50,4%
410,Hat,Legendary,Prime,LUK%,Perc,1.0,0,51,90,5%
411,Hat,Legendary,Prime,LUK%,Perc,1.0,0,91,300,7%
412,Hat,Legendary,Prime,MaxHP%,Perc,1.0,0,0,20,3%
413,Hat,Legendary,Prime,MaxHP%,Perc,1.0,0,21,50,5%
414,Hat,Legendary,Prime,MaxHP%,Perc,1.0,0,51,90,7%
415,Hat,Legendary,Prime,MaxHP%,Perc,1.0,0,91,300,10%
416,Hat,Legendary,Prime,MaxMP%,Perc,1.0,0,0,20,3%
417,Hat,Legendary,Prime,MaxMP%,Perc,1.0,0,21,50,5%
418,Hat,Legendary,Prime,MaxMP%,Perc,1.0,0,51,90,7%
419,Hat,Legendary,Prime,MaxMP%,Perc,1.0,0,91,300,10%
420,Hat,Legendary,Prime,DEF%,Perc,1.0,0,0,20,3%
421,Hat,Legendary,Prime,DEF%,Perc,1.0,0,21,50,5%
422,Hat,Legendary,Prime,DEF%,Perc,1.0,0,51,90,7%
423,Hat,Legendary,Prime,DEF%,Perc,1.0,0,91,300,10%
424,Hat,Legendary,Prime,Critical Damage%,Perc,1.0,0,0,300,1%
425,Hat,Legendary,Prime,All Stats%,Perc,1.0,0,0,20,2%
426,Hat,Legendary,Prime,All Stats%,Perc,1.0,0,21,50,3%
427,Hat,Legendary,Prime,All Stats%,Perc,1.0,0,51,90,4%
428,Hat,Legendary,Prime,All Stats%,Perc,1.0,0,91,300,5%
429,Hat,Legendary,Prime,STR +2 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
430,Hat,Legendary,Prime,DEX +2 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
431,Hat,Legendary,Prime,INT +2 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
432,Hat,Legendary,Prime,LUK +2 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
433,Hat,Legendary,Prime,Skill Cooldown -1 second,Flat,1.0,1, 100 ,300,1
434,Hat,Legendary,Prime,Mesos Obtained%,Perc,1.0,0,0,20,2%
435,Hat,Legendary,Prime,Mesos Obtained%,Perc,1.0,0,21,50,3%
436,Hat,Legendary,Prime,Mesos Obtained%,Perc,1.0,0,51,90,4%
437,Hat,Legendary,Prime,Mesos Obtained%,Perc,1.0,0,91,300,5%
438,Hat,Legendary,Prime,Item Drop Rate%,Perc,1.0,0,0,20,2%
439,Hat,Legendary,Prime,Item Drop Rate%,Perc,1.0,0,21,50,3%
440,Hat,Legendary,Prime,Item Drop Rate%,Perc,1.0,0,51,90,4%
441,Hat,Legendary,Prime,Item Drop Rate%,Perc,1.0,0,91,300,5%
442,Hat,Legendary,Prime,Skills and Potion HP Recovery,Flat,1.0,0,0,20,10%
443,Hat,Legendary,Prime,Skills and Potion HP Recovery,Flat,1.0,0,21,50,15%
444,Hat,Legendary,Prime,Skills and Potion HP Recovery,Flat,1.0,0,51,90,20%
445,Hat,Legendary,Prime,Skills and Potion HP Recovery,Flat,1.0,0,91,300,30%
446,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,STR,Flat,1.0,0,0,20,1
447,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,STR,Flat,1.0,0,21,40,2
448,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,STR,Flat,1.0,0,41,50,3
449,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,STR,Flat,1.0,0,51,70,4
450,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,STR,Flat,1.0,0,71,90,5
451,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,STR,Flat,1.0,0,91,300,6
452,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEX,Flat,1.0,0,0,20,1
453,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEX,Flat,1.0,0,21,40,2
454,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEX,Flat,1.0,0,41,50,3
455,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEX,Flat,1.0,0,51,70,4
456,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEX,Flat,1.0,0,71,90,5
457,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEX,Flat,1.0,0,91,300,6
458,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,INT,Flat,1.0,0,0,20,1
459,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,INT,Flat,1.0,0,21,40,2
460,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,INT,Flat,1.0,0,41,50,3
461,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,INT,Flat,1.0,0,51,70,4
462,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,INT,Flat,1.0,0,71,90,5
463,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,INT,Flat,1.0,0,91,300,6
464,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,LUK,Flat,1.0,0,0,20,1
465,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,LUK,Flat,1.0,0,21,40,2
466,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,LUK,Flat,1.0,0,41,50,3
467,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,LUK,Flat,1.0,0,51,70,4
468,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,LUK,Flat,1.0,0,71,90,5
469,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,LUK,Flat,1.0,0,91,300,6
470,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,Weapon ATT,Flat,1.0,0,0,50,1
471,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,Weapon ATT,Flat,1.0,0,51,100,2
472,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,Weapon ATT,Flat,1.0,0,101,300,3
473,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,Magic ATT,Flat,1.0,0,0,50,1
474,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,Magic ATT,Flat,1.0,0,51,100,2
475,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,Magic ATT,Flat,1.0,0,101,300,3
476,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,Speed,Flat,1.0,0,0,30,1
477,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,Speed,Flat,1.0,0,31,70,2
478,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,Speed,Flat,1.0,0,71,110,3
479,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,Speed,Flat,1.0,0,111,300,4
480,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,Jump,Flat,1.0,0,0,30,1
481,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,Jump,Flat,1.0,0,31,70,2
482,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,Jump,Flat,1.0,0,71,110,3
483,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,Jump,Flat,1.0,0,111,300,4
484,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxHP,Flat,1.0,0,0,10,5
485,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxHP,Flat,1.0,0,11,20,10
486,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxHP,Flat,1.0,0,21,30,15
487,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxHP,Flat,1.0,0,31,40,20
488,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxHP,Flat,1.0,0,41,50,25
489,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxHP,Flat,1.0,0,51,60,30
490,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxHP,Flat,1.0,0,61,70,35
491,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxHP,Flat,1.0,0,71,80,40
492,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxHP,Flat,1.0,0,81,90,45
493,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxHP,Flat,1.0,0,91,100,50
494,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxHP,Flat,1.0,0,101,110,55
495,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxHP,Flat,1.0,0,111,300,60
496,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxMP,Flat,1.0,0,0,10,5
497,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxMP,Flat,1.0,0,11,20,10
498,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxMP,Flat,1.0,0,21,30,15
499,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxMP,Flat,1.0,0,31,40,20
500,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxMP,Flat,1.0,0,41,50,25
501,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxMP,Flat,1.0,0,51,60,30
502,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxMP,Flat,1.0,0,61,70,35
503,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxMP,Flat,1.0,0,71,80,40
504,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxMP,Flat,1.0,0,81,90,45
505,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxMP,Flat,1.0,0,91,100,50
506,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxMP,Flat,1.0,0,101,110,55
507,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,MaxMP,Flat,1.0,0,111,300,60
508,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEF,Flat,1.0,0,0,10,5
509,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEF,Flat,1.0,0,11,20,10
510,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEF,Flat,1.0,0,21,30,15
511,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEF,Flat,1.0,0,31,40,20
512,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEF,Flat,1.0,0,41,50,25
513,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEF,Flat,1.0,0,51,60,30
514,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEF,Flat,1.0,0,61,70,35
515,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEF,Flat,1.0,0,71,80,40
516,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEF,Flat,1.0,0,81,90,45
517,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEF,Flat,1.0,0,91,100,50
518,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEF,Flat,1.0,0,101,110,55
519,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Non prime,DEF,Flat,1.0,0,111,300,60
520,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,STR,Flat,1.0,0,0,20,2
521,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,STR,Flat,1.0,0,21,50,4
522,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,STR,Flat,1.0,0,51,70,6
523,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,STR,Flat,1.0,0,71,90,8
524,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,STR,Flat,1.0,0,91,300,10
525,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,DEX,Flat,1.0,0,0,20,2
526,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,DEX,Flat,1.0,0,21,50,4
527,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,DEX,Flat,1.0,0,51,70,6
528,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,DEX,Flat,1.0,0,71,90,8
529,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,DEX,Flat,1.0,0,91,300,10
530,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,INT,Flat,1.0,0,0,20,2
531,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,INT,Flat,1.0,0,21,50,4
532,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,INT,Flat,1.0,0,51,70,6
533,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,INT,Flat,1.0,0,71,90,8
534,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,INT,Flat,1.0,0,91,300,10
535,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,LUK,Flat,1.0,0,0,20,2
536,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,LUK,Flat,1.0,0,21,50,4
537,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,LUK,Flat,1.0,0,51,70,6
538,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,LUK,Flat,1.0,0,71,90,8
539,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,LUK,Flat,1.0,0,91,300,10
540,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Weapon ATT,Flat,1.0,0,0,20,1
541,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Weapon ATT,Flat,1.0,0,21,40,2
542,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Weapon ATT,Flat,1.0,0,41,60,4
543,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Weapon ATT,Flat,1.0,0,61,80,6
544,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Weapon ATT,Flat,1.0,0,81,90,8
545,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Weapon ATT,Flat,1.0,0,91,300,10
546,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Magic ATT,Flat,1.0,0,0,20,1
547,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Magic ATT,Flat,1.0,0,21,40,2
548,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Magic ATT,Flat,1.0,0,41,60,4
549,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Magic ATT,Flat,1.0,0,61,80,6
550,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Magic ATT,Flat,1.0,0,81,90,8
551,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Magic ATT,Flat,1.0,0,91,300,10
552,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,MaxHP,Flat,1.0,0,0,20,10
553,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,MaxHP,Flat,1.0,0,21,50,15
554,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,MaxHP,Flat,1.0,0,51,90,50
555,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,MaxHP,Flat,1.0,0,91,300,100
556,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,MaxMP,Flat,1.0,0,0,20,10
557,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,MaxMP,Flat,1.0,0,21,50,15
558,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,MaxMP,Flat,1.0,0,51,90,50
559,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,MaxMP,Flat,1.0,0,91,300,100
560,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,DEF,Flat,1.0,0,0,20,10
561,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,DEF,Flat,1.0,0,21,50,15
562,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,DEF,Flat,1.0,0,51,90,50
563,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,DEF,Flat,1.0,0,91,300,100
564,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Speed,Flat,1.0,0,0,20,2
565,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Speed,Flat,1.0,0,21,50,3
566,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Speed,Flat,1.0,0,51,80,4
567,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Speed,Flat,1.0,0,81,110,5
568,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Speed,Flat,1.0,0,111,300,6
569,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Jump,Flat,1.0,0,0,20,2
570,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Jump,Flat,1.0,0,21,50,3
571,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Jump,Flat,1.0,0,51,80,4
572,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Jump,Flat,1.0,0,81,110,5
573,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,Jump,Flat,1.0,0,111,300,6
574,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,STR%,Perc,1.0,0,0,90,1%
575,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,STR%,Perc,1.0,0,91,300,2%
576,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,DEX%,Perc,1.0,0,0,90,1%
577,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,DEX%,Perc,1.0,0,91,300,2%
578,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,INT%,Perc,1.0,0,0,90,1%
579,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,INT%,Perc,1.0,0,91,300,2%
580,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,LUK%,Perc,1.0,0,0,90,1%
581,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,LUK%,Perc,1.0,0,91,300,2%
582,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,DEF%,Perc,1.0,0,0,90,1%
583,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,DEF%,Perc,1.0,0,91,300,2%
584,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,MaxHP%,Perc,1.0,0,0,90,1%
585,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,MaxHP%,Perc,1.0,0,91,300,2%
586,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,MaxMP%,Perc,1.0,0,0,90,1%
587,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,MaxMP%,Perc,1.0,0,91,300,2%
588,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,All Stats,Flat,1.0,0,0,50,1
589,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,All Stats,Flat,1.0,0,51,90,2
590,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Rare,Prime,All Stats,Flat,1.0,0,91,300,3
591,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,STR,Flat,1.0,0,0,20,4
592,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,STR,Flat,1.0,0,21,40,6
593,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,STR,Flat,1.0,0,41,50,8
594,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,STR,Flat,1.0,0,51,70,10
595,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,STR,Flat,1.0,0,71,90,12
596,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,STR,Flat,1.0,0,91,300,14
597,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,DEX,Flat,1.0,0,0,20,4
598,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,DEX,Flat,1.0,0,21,40,6
599,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,DEX,Flat,1.0,0,41,50,8
600,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,DEX,Flat,1.0,0,51,70,10
601,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,DEX,Flat,1.0,0,71,90,12
602,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,DEX,Flat,1.0,0,91,300,14
603,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,INT,Flat,1.0,0,0,20,4
604,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,INT,Flat,1.0,0,21,40,6
605,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,INT,Flat,1.0,0,41,50,8
606,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,INT,Flat,1.0,0,51,70,10
607,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,INT,Flat,1.0,0,71,90,12
608,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,INT,Flat,1.0,0,91,300,14
609,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,LUK,Flat,1.0,0,0,20,4
610,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,LUK,Flat,1.0,0,21,40,6
611,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,LUK,Flat,1.0,0,41,50,8
612,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,LUK,Flat,1.0,0,51,70,10
613,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,LUK,Flat,1.0,0,71,90,12
614,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,LUK,Flat,1.0,0,91,300,14
615,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,Weapon ATT,Flat,1.0,0,0,20,4
616,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,Weapon ATT,Flat,1.0,0,21,50,6
617,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,Weapon ATT,Flat,1.0,0,51,90,8
618,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,Weapon ATT,Flat,1.0,0,91,300,11
619,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,Magic ATT,Flat,1.0,0,0,20,4
620,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,Magic ATT,Flat,1.0,0,21,50,6
621,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,Magic ATT,Flat,1.0,0,51,90,8
622,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,Magic ATT,Flat,1.0,0,91,300,11
623,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,MaxHP,Flat,1.0,0,0,10,15
624,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,MaxHP,Flat,1.0,0,11,20,30
625,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,MaxHP,Flat,1.0,0,21,30,45
626,Top; Overall; Bottom; Shoes; Cape; Belt; Shoulderpad,Epic,Prime,MaxHP,Flat,1.0,0,31,40,60
